55557.837526269795
22933.196606505815
18399.192987525385
17557.178450795138
17148.919070049542
16912.793428644625
16716.757359664698
16577.93335277369
16489.101313073097
16419.984568355067
16387.523027329094
16362.381726662856
16340.128159124015
16326.630988122997
16316.99667381967
16315.870940846715
16315.674146049512
16315.603546959508
16315.577281758035
